bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,Pub_Month,Pub_Day,Pub_Year,publisher
13448,The Dark Half,Stephen King,3.77,5550707004,9.79E+12,eng,431,103,16,11,1,1989,VikingBooks
2067,Breaking the Spell: Religion as a Natural Phenomenon,Daniel C. Dennett,3.89,067003472X,9.78E+12,eng,448,10135,330,2,24,2006,VikingBooks
5005,Berlin: The Downfall  1945,Antony Beevor,4.29,670886955,9.78E+12,eng,489,244,17,1,1,2002,VikingBooks
5877,The Regeneration Trilogy (Regeneration  #1-3),Pat Barker,4.38,670869295,9.78E+12,eng,592,1588,95,1,1,1996,VikingBooks
19307,Pippi in the South Seas,Astrid Lindgren,4.11,670557110,9.78E+12,en-US,126,15193,173,9,18,1959,VikingBooks
29285,Make Way for McCloskey,Robert McCloskey,4.46,067005934X,9.78E+12,eng,144,129,8,10,21,2004,VikingBooks
45159,D is for Dahl: A gloriumptious A-Z guide to the world of Roald Dahl,Wendy Cooling,4.08,670060232,9.78E+12,en-US,160,1246,54,6,2,2005,VikingBooks
4835,Haroun and the Sea of Stories (Khalifa Brothers  #1),Salman Rushdie,4.01,670886580,9.78E+12,eng,224,22378,1613,8,27,1999,VikingBooks
58,Changeling (Changeling  #1),Delia Sherman,3.6,670059676,9.78E+12,eng,256,978,111,8,17,2006,VikingBooks
6329,Roald Dahl Treasury,Roald Dahl,4.43,067003665X,9.78E+12,eng,448,2143,65,9,15,2003,VikingBooks
34628,Spy Catcher: The Candid Autobiography of a Senior Intelligence Officer,Peter Maurice Wright,3.73,670820555,9.78E+12,eng,392,159,22,7,30,1987,VikingBooks
12444,Maia (Beklan Empire #2),Richard  Adams,4.01,670800333,9.78E+12,eng,1056,1719,133,9,27,1984,VikingBooks
27724,Mirror in the Mirror,Michael Ende,4.14,067080682X,9.78E+12,eng,224,74,5,6,5,1986,VikingBooks
1896,Iceland: Land of the Sagas,David  Roberts,3.71,375752676,9.78E+12,eng,160,330,40,10,6,1998,VillardBooks
44185,The Gospel of the Flying Spaghetti Monster,Bobby Henderson,3.93,812976568,9.78E+12,eng,169,3248,341,3,28,2006,VillardBooks
7533,We Thought You Would Be Prettier: True Tales of the Dorkiest Girl Alive,Laurie Notaro,3.92,812969014,9.78E+12,eng,223,10040,439,4,19,2005,VillardBooks
7531,The Idiot Girls' Action-Adventure Club: True Tales from a Magnificent and Clumsy Life,Laurie Notaro,3.88,375760911,9.78E+12,en-GB,225,16133,1099,7,2,2002,VillardBooks
7530,Autobiography of a Fat Bride: True Tales of a Pretend Adulthood,Laurie Notaro,3.98,037576092X,9.78E+12,en-US,257,8009,455,7,8,2003,VillardBooks
21799,Hype and Glory,William Goldman,3.67,679734783,9.78E+12,eng,306,129,14,3,13,1991,VillardBooks
7534,There's a (Slight) Chance I Might Be Going to Hell: A Novel of Sewer Pipes  Pageant Queens  and Big Trouble,Laurie Notaro,3.55,1400065011,9.78E+12,eng,320,36,8,5,29,2007,VillardBooks
10863,Pipe Dream (Strivers Row),Solomon Jones,3.97,375756604,9.78E+12,eng,341,139,17,7,31,2001,VillardBooks
7529,I Love Everybody (and Other Atrocious Lies),Laurie Notaro,3.97,812969006,9.78E+12,en-US,228,9648,587,6,8,2004,VillardBooks
30001,Lost Stories,Dashiell Hammett,3.98,972589813,9.78E+12,eng,342,201,37,9,1,2005,VinceEmeryProductions
4703,The Talking Horse and the Sad Girl and the Village Under the Sea: Poems,Mark Haddon,3.31,307275698,9.78E+12,eng,60,418,37,4,11,2006,VintageBooks
16881,The Rediscovery of North America,Barry  Lopez,4.06,679740996,9.78E+12,eng,64,245,37,9,1,1992,VintageBooks
11627,The Colossus and Other Poems,Sylvia Plath,4.19,375704469,9.78E+12,eng,84,9140,224,5,19,1998,VintageBooks
38471,The Amen Corner,James Baldwin,3.9,375701885,9.78E+12,eng,112,467,32,2,17,1998,VintageBooks
12137,Buried Child,Sam Shepard,3.91,307274977,9.78E+12,eng,120,6746,178,2,14,2006,VintageBooks
23878,Chronicle of a Death Foretold,Gabriel García Márquez,3.97,140003471X,9.78E+12,eng,120,69912,2789,10,7,2003,VintageBooks
28227,Checkpoint,Nicholson Baker,2.88,1400079853,9.78E+12,eng,128,654,60,4,12,2005,VintageBooks
31742,The Story of a Shipwrecked Sailor,Gabriel García Márquez,3.78,067972205X,9.78E+12,eng,128,462,44,3,13,1989,VintageBooks
18757,Last Night: Stories,James Salter,3.9,1400078415,9.78E+12,eng,132,1825,186,3,14,2006,VintageBooks
230,The Burnt Orange Heresy (Vintage Crime/Black Lizard),Charles Willeford,3.89,679732527,9.78E+12,eng,144,98,11,10,3,1990,VintageBooks
9957,The Cement Garden,Ian McEwan,3.54,99468387,9.78E+12,eng,144,18376,1022,8,5,2004,VintageBooks
12513,True and False: Heresy and Common Sense for the Actor,David Mamet,3.95,679772642,9.78E+12,eng,144,1876,147,2,22,1999,VintageBooks
14376,Einstein's Dreams,Alan Lightman,4.07,140007780X,9.78E+12,eng,144,25551,2576,11,9,2004,VintageBooks
23975,Imaginary Friends,Nora Ephron,3.54,1400034221,9.78E+12,eng,144,200,19,3,18,2003,VintageBooks
38473,Blues for Mister Charlie,James Baldwin,4.13,679761780,9.78E+12,eng,144,1202,80,4,25,1995,VintageBooks
11991,The Fall,Albert Camus,4.04,679720227,9.78E+12,eng,147,53697,1772,5,7,1991,VintageBooks
33888,In the Bedroom: Seven Stories,Andre Dubus,4.16,1400030773,9.78E+12,eng,148,870,74,1,29,2002,VintageBooks
16713,The Disappointment Artist,Jonathan Lethem,3.63,1400076811,9.78E+12,eng,149,1613,129,3,14,2006,VintageBooks
27323,Hiroshima,John Hersey,3.97,679721037,9.78E+12,eng,152,52567,2358,3,4,1989,VintageBooks
17116,The Stranger,Albert Camus,3.98,394700023,9.78E+12,en-US,154,1493,184,9,12,1954,VintageBooks
6240,An Imaginary Life,David Malouf,3.88,99273845,9.78E+12,eng,156,1552,144,2,5,1999,VintageBooks
29776,The Dying Animal,Philip Roth,3.63,99422697,9.78E+12,eng,156,5910,437,3,7,2002,VintageBooks
11441,Short Cuts: Selected Stories,Raymond Carver,4.11,679748644,9.78E+12,eng,157,4455,232,9,14,1993,VintageBooks
12496,The Sunset Limited,Cormac McCarthy,3.96,307278360,9.78E+12,eng,160,6494,562,10,24,2006,VintageBooks
19634,Who Will Run the Frog Hospital?,Lorrie Moore,3.79,1400033829,9.78E+12,eng,160,6419,628,4,13,2004,VintageBooks
27609,Whites,Norman Rush,3.77,679738169,9.78E+12,eng,160,382,42,9,1,1992,VintageBooks
33567,In the Pond,Ha Jin,3.71,99428164,9.78E+12,en-GB,160,1252,122,1,3,2002,VintageBooks
5158,A Virtuous Woman,Kaye Gibbons,3.69,375703063,9.78E+12,eng,165,23170,587,11,5,1997,VintageBooks
22595,Vulcan's Hammer,Philip K. Dick,3.52,1400030129,9.78E+12,eng,165,1561,97,8,10,2004,VintageBooks
15680,Exile and the Kingdom,Albert Camus,3.89,307278581,9.78E+12,eng,166,680,56,2,13,2007,VintageBooks
16879,Field Notes: The Grace Note of the Canyon Wren,Barry  Lopez,4.13,1400075122,9.78E+12,eng,176,323,19,6,8,2004,VintageBooks
40049,Monkeys,Susan Minot,3.67,375708367,9.78E+12,eng,176,1219,105,8,8,2000,VintageBooks
23022,The Grotesque,Patrick McGrath,3.62,679776214,9.78E+12,eng,178,815,58,1,28,1997,VintageBooks
28747,CivilWarLand in Bad Decline,George Saunders,4.22,99595818,9.78E+12,eng,179,12813,986,2,6,1997,VintageBooks
34472,The Reed Cutter & Captain Shigemoto's Mother,Jun'ichirō Tanizaki,3.67,679757910,9.78E+12,eng,180,137,14,6,24,1995,VintageBooks
30678,The Case of the Midwife Toad,Arthur Koestler,3.79,394718232,9.78E+12,en-GB,187,166,16,4,12,1973,VintageBooks
22586,The Crack in Space,Philip K. Dick,3.46,1400030064,9.78E+12,eng,188,1878,142,3,8,2005,VintageBooks
13752,The Master of Go,Yasunari Kawabata,3.84,679761063,9.78E+12,eng,189,2821,199,5,28,1996,VintageBooks
2176,Flaubert's Parrot,Julian Barnes,3.66,679731369,9.78E+12,eng,190,9373,606,11,27,1990,VintageBooks
15692,The Possessed,Albert Camus,3.83,039470245X,9.78E+12,eng,190,325,22,3,12,1964,VintageBooks
17799,South of the Border  West of the Sun,Haruki Murakami,3.87,99448572,9.78E+12,eng,190,59657,2612,12,1,2006,VintageBooks
4631,A Moveable Feast,Ernest Hemingway,4.04,99285045,9.78E+12,eng,192,82993,4808,9,6,2012,VintageBooks
10004,Secret Rendezvous,Kōbō Abe,3.61,375726543,9.78E+12,eng,192,989,82,7,9,2002,VintageBooks
15048,Art Objects: Essays on Ecstasy and Effrontery,Jeanette Winterson,4.05,679768203,9.78E+12,eng,192,1760,100,2,4,1997,VintageBooks
15054,Written on the Body,Jeanette Winterson,4.07,679744479,9.78E+12,eng,192,20951,1361,2,1,1994,VintageBooks
18334,Kentucky Straight: Stories,Chris Offutt,4.03,067973886X,9.78E+12,eng,192,876,89,10,27,1992,VintageBooks
22176,Doce cuentos peregrinos,Gabriel García Márquez,4.03,1400034949,9.78E+12,spa,192,3205,195,11,14,2006,VintageBooks
28231,A Box of Matches,Nicholson Baker,3.67,375706038,9.78E+12,eng,192,1679,192,3,9,2004,VintageBooks
30861,Woman Hollering Creek and Other Stories,Sandra Cisneros,4.04,679738568,9.78E+12,eng,192,8107,379,3,3,1992,VintageBooks
3656,The Sea,John Banville,3.51,1400097029,9.78E+12,eng,195,19308,1803,8,15,2006,VintageBooks
38463,If Beale Street Could Talk,James Baldwin,4.23,307275930,9.78E+12,eng,197,19731,2158,10,10,2006,VintageBooks
12532,For the Time Being,Annie Dillard,4.16,375703470,9.78E+12,en-US,205,3172,380,2,8,2000,VintageBooks
29788,For the Relief of Unbearable Urges,Nathan Englander,3.93,375704434,9.78E+12,eng,205,2418,229,3,21,2000,VintageBooks
33565,Ocean of Words,Ha Jin,3.81,375702067,9.78E+12,eng,205,419,26,7,28,1998,VintageBooks
14029,Beauty and Sadness,Yasunari Kawabata,3.85,679761055,9.78E+12,eng,206,4933,313,1,30,1996,VintageBooks
18833,Dead Babies,Martin Amis,3.32,067973449X,9.78E+12,eng,206,6348,162,4,3,1991,VintageBooks
40189,A Year in Provence,Peter Mayle,3.96,679731148,9.78E+12,eng,207,54963,2554,6,4,1991,VintageBooks
22175,Strange Pilgrims,Gabriel García Márquez,4.03,1400034698,9.78E+12,eng,208,6952,422,11,14,2006,VintageBooks
23037,Heavy Water and Other Stories,Martin Amis,3.39,037570115X,9.78E+12,eng,208,1071,49,3,14,2000,VintageBooks
23420,How Proust Can Change Your Life,Alain de Botton,3.76,679779159,9.78E+12,eng,208,10270,877,4,28,1998,VintageBooks
29745,Deception,Philip Roth,3.34,99801906,9.78E+12,eng,208,1524,118,1,17,2006,VintageBooks
9903,Angels,Denis Johnson,3.72,99440830,9.78E+12,eng,209,4263,227,3,6,2003,VintageBooks
14284,The Beggar Maid: Stories of Flo and Rose,Alice Munro,3.93,679732713,9.78E+12,eng,210,2814,258,5,7,1991,VintageBooks
16720,As She Climbed Across the Table,Jonathan Lethem,3.67,375700129,9.78E+12,eng,212,4488,380,2,24,1998,VintageBooks
33263,South of the Border  West of the Sun,Haruki Murakami,3.87,679767398,9.78E+12,eng,213,3778,457,3,14,2000,VintageBooks
3659,The Book of Evidence (The Freddie Montgomery Trilogy #1),John Banville,3.71,375725237,9.78E+12,eng,220,3202,278,6,12,2001,VintageBooks
4955,How We Are Hungry,Dave Eggers,3.75,1400095565,9.78E+12,eng,224,12007,659,10,11,2005,VintageBooks
9051,The Historian's Craft: Reflections on the Nature and Uses of History and the Techniques and Methods of Those Who Write It.,Marc Bloch,4.05,394705122,9.78E+12,eng,224,977,71,3,12,1964,VintageBooks
11326,Love,Toni Morrison,3.75,1400078474,9.78E+12,eng,224,7580,452,1,4,2005,VintageBooks
18831,Success,Martin Amis,3.66,679734481,9.78E+12,eng,224,2191,101,4,3,1991,VintageBooks
32533,The Art of Fiction: Notes on Craft for Young Writers,John Gardner,4,679734031,9.78E+12,eng,224,5019,408,6,4,1991,VintageBooks
34460,Quicksand,Jun'ichirō Tanizaki,3.65,679760229,9.78E+12,eng,224,1060,90,6,24,1995,VintageBooks
33566,The Bridegroom,Ha Jin,3.77,99422174,9.78E+12,eng,225,49,9,10,4,2001,VintageBooks
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.88,1400032717,9.78E+12,eng,226,1054308,35537,5,18,2004,VintageBooks
7815,The Year of Magical Thinking,Joan Didion,3.89,1400078431,9.78E+12,eng,227,120758,8711,2,13,2007,VintageBooks
9557,Sputnik Sweetheart,Haruki Murakami,3.83,99448475,9.78E+12,eng,229,78434,3464,10,3,2002,VintageBooks
11341,Jazz,Toni Morrison,3.81,1400076218,9.78E+12,eng,229,1338,128,6,8,2004,VintageBooks
23065,How to Travel with a Salmon & Other Essays,Umberto Eco,3.85,99428636,9.78E+12,eng,229,110,12,4,16,2001,VintageBooks
2567,Aké: The Years of Childhood,Wole Soyinka,3.93,679725407,9.78E+12,eng,230,1284,90,10,23,1989,VintageBooks
2287,Other Voices  Other Rooms,Truman Capote,3.8,679745645,9.78E+12,eng,232,10635,656,2,1,1994,VintageBooks
5186,Breath  Eyes  Memory,Edwidge Danticat,3.88,037570504X,9.78E+12,eng,234,25200,1229,5,18,1998,VintageBooks
34462,Naomi,Jun'ichirō Tanizaki,3.69,375724745,9.78E+12,en-GB,237,3825,272,4,10,2001,VintageBooks
10000,The Face of Another,Kōbō Abe,3.78,375726535,9.78E+12,eng,238,2584,153,2,4,2003,VintageBooks
423,Where I Was From,Joan Didion,3.86,679752862,9.78E+12,eng,240,2842,292,9,14,2004,VintageBooks
3660,Athena (The Freddie Montgomery Trilogy #3),John Banville,3.66,679736859,9.78E+12,eng,240,387,29,5,28,1996,VintageBooks
6227,The Snake Pit (The Master of Hestviken  #2),Sigrid Undset,4.23,679755543,9.78E+12,eng,240,349,18,11,29,1994,VintageBooks
11463,In Pharaoh's Army: Memories of the Lost War,Tobias Wolff,4.08,679760237,9.78E+12,eng,240,2398,175,9,26,1995,VintageBooks
14265,Under the Glacier,Halldór Laxness,3.59,1400034418,9.78E+12,eng,240,1577,181,3,8,2005,VintageBooks
15044,Art and Lies,Jeanette Winterson,3.86,679762701,9.78E+12,eng,240,3469,141,2,20,1996,VintageBooks
15049,The World and Other Places: Stories,Jeanette Winterson,3.86,375702369,9.78E+12,eng,240,1962,110,6,20,2000,VintageBooks
18016,Mulliner Nights (Mr. Mulliner  #3),P.G. Wodehouse,4.11,1400079616,9.78E+12,eng,240,1174,75,4,12,2005,VintageBooks
18828,The Rachel Papers,Martin Amis,3.59,679734589,9.78E+12,eng,240,8180,346,9,29,1992,VintageBooks
22470,The Origin of Satan: How Christians Demonized Jews  Pagans and Heretics,Elaine Pagels,3.9,679731180,9.78E+12,eng,240,5729,209,4,30,1996,VintageBooks
29738,Patrimony,Philip Roth,4.17,679752935,9.78E+12,eng,240,2531,202,6,3,1996,VintageBooks
32579,Lolita: The Screenplay,Vladimir Nabokov,3.87,679772553,9.78E+12,eng,240,281,18,8,26,1997,VintageBooks
33561,The Bridegroom,Ha Jin,3.77,375724931,9.78E+12,eng,240,1800,168,9,11,2001,VintageBooks
40184,Encore Provence: New Adventures in the South of France,Peter Mayle,4,679762698,9.78E+12,eng,240,9980,254,4,25,2000,VintageBooks
37585,The Lemon Table,Julian Barnes,3.68,1400076501,9.78E+12,eng,241,2043,167,4,5,2005,VintageBooks
44255,Toujours Provence,Peter Mayle,4.02,679736042,9.78E+12,eng,241,25092,432,6,2,1992,VintageBooks
3661,Doctor Copernicus  (The Revolutions Trilogy #1),John Banville,3.65,679737995,9.78E+12,eng,242,583,60,10,12,1993,VintageBooks
23023,Port Mungo,Patrick McGrath,3.32,1400075483,9.78E+12,eng,242,412,36,6,14,2005,VintageBooks
38458,Nobody Knows My Name,James Baldwin,4.35,679744738,9.78E+12,eng,242,2218,146,12,1,1992,VintageBooks
31116,The Dew Breaker,Edwidge Danticat,3.8,1400034299,9.78E+12,eng,244,5891,584,3,8,2005,VintageBooks
6870,Enduring Love,Ian McEwan,3.63,99481243,9.78E+12,eng,245,30776,1515,10,28,2004,VintageBooks
7480,The Girl at the Lion d'Or,Sebastian Faulks,3.58,375704531,9.78E+12,eng,246,4630,272,12,7,1999,VintageBooks
14283,Something I've Been Meaning to Tell You: 13 Stories,Alice Munro,4.1,375707484,9.78E+12,eng,246,2386,178,10,12,2004,VintageBooks
4637,Berlin Blues,Sven Regener,3.87,99449234,9.78E+12,eng,247,186,24,11,4,2004,VintageBooks
14169,Touching the Rock: An Experience of Blindness,John M. Hull,3.98,067973547X,9.78E+12,eng,248,141,24,6,2,1992,VintageBooks
86,The Heidi Chronicles: Uncommon Women and Others & Isn't It Romantic,Wendy Wasserstein,3.84,679734996,9.78E+12,eng,249,2766,64,7,2,1991,VintageBooks
22431,Created in Darkness by Troubled Americans: The Best of McSweeney's Humor Category,Dave Eggers,3.75,1400076854,9.78E+12,eng,249,1791,146,6,14,2005,VintageBooks
30072,The Brief History of the Dead,Kevin Brockmeier,3.67,1400095956,9.78E+12,eng,252,9490,1576,1,9,2007,VintageBooks
17690,The Trial,Franz Kafka,3.98,99428644,9.78E+12,eng,255,168300,3724,4,9,2001,VintageBooks
5197,A Lesson Before Dying,Ernest J. Gaines,3.95,375702709,9.78E+12,eng,256,47143,2998,9,28,1997,VintageBooks
5848,The Middle Passage,V.S. Naipaul,3.61,375708340,9.78E+12,en-US,256,461,35,1,8,2002,VintageBooks
8153,The Luzhin Defense,Vladimir Nabokov,3.95,679727221,9.78E+12,eng,256,7305,277,8,11,1990,VintageBooks
18273,Beyond Good and Evil: Prelude to a Philosophy of the Future,Friedrich Nietzsche,4.01,394703375,9.78E+12,eng,256,50,6,12,17,1989,VintageBooks
44309,Reading in the Dark,Seamus Deane,3.73,375700234,9.78E+12,en-US,256,3237,227,2,24,1998,VintageBooks
3664,Shroud (The Cleave Trilogy #2),John Banville,3.66,037572530X,9.78E+12,eng,257,974,81,6,8,2004,VintageBooks
40054,The Tiny One,Eliza Minot,3.68,037570633X,9.78E+12,eng,258,248,43,10,17,2000,VintageBooks
4339,Dispatches,Michael Herr,4.23,679735259,9.78E+12,eng,260,13108,795,8,6,1991,VintageBooks
23419,The Consolations of Philosophy,Alain de Botton,4.01,679779175,9.78E+12,en-US,265,13499,812,4,3,2001,VintageBooks
3437,The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.88,99450259,9.78E+12,eng,272,16588,1606,4,15,2004,VintageBooks
4836,Fury,Salman Rushdie,3.29,99421860,9.78E+12,eng,272,6711,354,9,5,2002,VintageBooks
9924,The Grass Harp  Including A Tree of Night and Other Stories,Truman Capote,4.01,679745572,9.78E+12,eng,272,4533,188,9,28,1993,VintageBooks
17323,A Visitation of Spirits,Randall Kenan,3.76,375703977,9.78E+12,eng,272,449,38,1,25,2000,VintageBooks
21767,Blood on the Moon (Lloyd Hopkins  #1),James Ellroy,3.44,140009528X,9.78E+12,eng,272,1612,100,5,10,2005,VintageBooks
29743,The Professor of Desire,Philip Roth,3.66,99389010,9.78E+12,eng,272,2016,113,10,5,1995,VintageBooks
40806,Turtle Moon,Alice Hoffman,3.83,99429160,9.78E+12,eng,275,7545,388,4,4,2002,VintageBooks
14285,Lives of Girls and Women,Alice Munro,3.99,375707492,9.78E+12,eng,277,8461,553,2,13,2001,VintageBooks
5851,Magic Seeds,V.S. Naipaul,3.13,375707271,9.78E+12,eng,280,715,104,11,8,2005,VintageBooks
6230,The Son Avenger (The Master of Hestviken  #4),Sigrid Undset,4.4,679755527,9.78E+12,en-US,288,275,19,6,24,1995,VintageBooks
11995,Resistance  Rebellion and Death: Essays,Albert Camus,4.2,679764011,9.78E+12,en-US,288,2448,104,8,29,1995,VintageBooks
12990,Red: Passion and Patience in the Desert,Terry Tempest Williams,4.02,375725180,9.78E+12,eng,288,1309,107,10,8,2002,VintageBooks
15667,Stranger in the Forest: On Foot Across Borneo,Eric Hansen,4.1,375724958,9.78E+12,eng,288,1584,110,11,14,2000,VintageBooks
17098,Isaac Newton,James Gleick,3.84,1400032954,9.78E+12,eng,288,5495,324,6,8,2004,VintageBooks
19610,Chilly Scenes of Winter,Ann Beattie,3.91,679732349,9.78E+12,en-GB,288,1045,100,1,2,1991,VintageBooks
23042,Visiting Mrs Nabokov and Other Excursions,Martin Amis,3.7,99461870,9.78E+12,eng,288,545,16,4,7,2005,VintageBooks
27404,Gideon's Trumpet: How One Man  a Poor Prisoner  Took His Case to the Supreme Court-And Changed the Law of the United States,Anthony  Lewis,3.91,679723129,9.78E+12,eng,288,2264,185,4,23,1989,VintageBooks
35711,A General Theory of Love,Thomas Lewis,4.11,375709223,9.78E+12,eng,288,3675,422,1,9,2001,VintageBooks
36060,Because the Night (Lloyd Hopkins  #2),James Ellroy,3.48,1400095298,9.78E+12,eng,288,1085,42,10,18,2005,VintageBooks
36063,Suicide Hill (Lloyd Hopkins  #3),James Ellroy,3.53,1400095301,9.78E+12,eng,288,1004,39,8,8,2006,VintageBooks
40051,Evening,Susan Minot,3.37,375700269,9.78E+12,eng,288,3765,550,9,7,1999,VintageBooks
22283,Survivor,Chuck Palahniuk,3.92,009928264X,9.78E+12,eng,289,49307,1637,8,3,2000,VintageBooks
40470,Cities of the Plain (The Border Trilogy  #3),Cormac McCarthy,4.09,679747192,9.78E+12,eng,292,17475,946,5,25,1999,VintageBooks
22287,Choke,Chuck Palahniuk,3.7,99422689,9.78E+12,en-GB,293,1557,115,8,1,2002,VintageBooks
34463,Seven Japanese Tales,Jun'ichirō Tanizaki,3.85,679761071,9.78E+12,eng,298,1291,86,10,1,1996,VintageBooks
42741,Yeats Is Dead,Roddy Doyle,3.4,99422344,9.78E+12,eng,298,34,4,6,6,2002,VintageBooks
6218,The Axe (The Master of Hestviken  #1),Sigrid Undset,4.21,679752730,9.78E+12,eng,304,496,51,11,29,1994,VintageBooks
9997,The Ruined Map,Kōbō Abe,3.55,375726527,9.78E+12,eng,304,1398,105,12,4,2001,VintageBooks
14266,Paradise Reclaimed,Halldór Laxness,3.77,375727582,9.78E+12,eng,304,447,33,4,2,2002,VintageBooks
14286,Open Secrets,Alice Munro,4.07,679755624,9.78E+12,eng,304,4038,297,11,7,1995,VintageBooks
15836,Fugitive Pieces,Anne Michaels,3.93,679776591,9.78E+12,eng,304,12209,947,5,26,1998,VintageBooks
25815,The Rings of Saturn,W.G. Sebald,4.26,99448920,9.78E+12,eng,304,419,50,7,1,1995,VintageBooks
